Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return_1d,return_3d,return_5d,return_10d,ema_5,ema_12,ema_26,ema_5_dist,ema_12_dist,ema_26_dist,vol_change_1d,vol_ma_5,vol_vs_ma5,rsi_14,c_body,c_range,c_upper_wick,c_lower_wick,c_body_to_range,c_direction,pattern_doji,pattern_spinning_top,pattern_hammer,pattern_hanging_man,pattern_inverted_hammer,pattern_shooting_star,pattern_bullish_marubozu,pattern_bearish_marubozu,pattern_bullish_engulfing,pattern_bearish_engulfing,pattern_piercing,pattern_dark_cloud_cover,pattern_bullish_harami,pattern_bearish_harami,pattern_morning_star,pattern_evening_star,pattern_three_white_soldiers,pattern_three_black_crows,pattern_inside_bar,pattern_outside_bar,pattern_struct_double_top,pattern_struct_double_bottom,pattern_struct_head_shoulders,pattern_struct_inverse_head_shoulders,pattern_struct_ascending_triangle,pattern_struct_descending_triangle,pattern_struct_sym_triangle,pattern_struct_rising_wedge,pattern_struct_falling_wedge,pattern_struct_bull_flag,pattern_struct_bear_flag,future_return_1d,signal,model_action,model_signal,proba_sell,proba_hold,proba_buy
2021-03-26 00:00:00-04:00,12.524310105669937,12.825334676954393,12.34374559581804,12.808375358581545,363968000,0.0,0.0,0.0242515665329907,-0.0177115453252899,-0.0005062007357546,-0.0013029372154841,12.770980822641969,12.865525905803038,13.07952063073543,0.0029280864531,-0.0044421462161694,-0.0207305206214304,0.2331878676171632,284960800.0,1.2772563805267252,64.99337779620183,0.2840652529116081,0.4815890811363523,0.016959318372848,0.1805645098518962,0.5898498617147441,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084896714990556,1,BUY,1,0.2729023619109638,0.1672297050177699,0.5598679330712661
2021-03-29 00:00:00-04:00,12.789421789789944,13.031089713184375,12.669461195939402,12.9171142578125,273520000,0.0,0.0,0.0084896714990556,0.0241438603848225,-0.0180490339822942,-0.0184214969884997,12.819691967698812,12.873462575342955,13.067490529037435,0.0075994251936129,0.0033908268435216,-0.0115076625378669,-0.2485053631088447,280104000.0,0.976494444920458,56.39473658305819,0.1276924680225555,0.3616285172449736,0.1139754553718752,0.1199605938505428,0.3531039780694462,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059079737896556,-1,BUY,1,0.38308020098362316,0.22135755145371397,0.3955622475626624
2021-03-30 00:00:00-04:00,12.811121947377256,12.94405178918134,12.674451274514764,12.840800285339355,200204000,0.0,0.0,-0.0059079737896556,0.0268445013195368,-0.0152248418749159,-0.0315621903629737,12.826728073578996,12.868437607650094,13.050698659133872,0.0010971006541681,-0.0021476828153798,-0.0160833055207826,-0.2680462123427902,275735200.0,0.7260734211663944,55.98490383065566,0.0296783379620997,0.2696005146665765,0.1032515038419852,0.1366706728624915,0.1100826457946635,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0370191216865316,1,BUY,1,0.2793004235151415,0.25614459047376364,0.4645549860110948
2021-03-31 00:00:00-04:00,12.98420518861565,13.438111096113374,12.9512845424705,13.316155433654783,314776000,0.0,0.0,0.0370191216865316,0.0396443780618147,0.0557821630368595,0.0005248043502295,12.989870526937592,12.937317273189278,13.0703621239132,0.0251184109988288,0.029282590236122,0.0188053940213245,0.5722762781962398,289522400.0,1.0872250299113295,55.33904990158105,0.3319502450391329,0.4868265536428744,0.1219556624585909,0.0329206461451505,0.6818655279897583,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347234810052652,1,BUY,1,0.29919131016841133,0.23451229352939984,0.4662963963021887
2021-04-01 00:00:00-04:00,13.539614559484464,13.836648110919834,13.47876041797206,13.778538703918455,308276000,0.0,0.0,0.0347234810052652,0.0666886139514444,0.1018329379743305,0.0856159527745981,13.252759919264546,13.06673595483992,13.122819648358034,0.0396731539586424,0.0544744113249554,0.0499678478506307,-0.0206496047983327,292148800.0,1.0552020066486667,63.09877908700915,0.2389241444339909,0.3578876929477737,0.0581094070013783,0.0608541415124044,0.6675953075280991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127248735018961,1,BUY,1,0.325276733752575,0.2628928861855981,0.41183038006182704
2021-04-05 00:00:00-04:00,13.834157506239231,13.980304898620238,13.699980393587795,13.953868865966797,255672000,0.0,0.0,0.0127248735018961,0.0866821814757339,0.0894331619207098,0.0888816900525899,13.48646290149863,13.203217941167132,13.184378849662387,0.0346574166912384,0.0568536343294889,0.0583637670821416,-0.1706392972531109,270489600.0,0.94521933560477,61.41170978453884,0.1197113597275656,0.2803245050324428,0.0264360326534411,0.1341771126514359,0.4270456473782451,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090083224824579,-1,SELL,-1,0.4042045023206196,0.25125339855883755,0.344542099120543
2021-04-06 00:00:00-04:00,13.966085824429404,14.02045439878815,13.74038017792357,13.828167915344238,191744000,0.0,0.0,-0.0090083224824579,0.0384504735049435,0.0705307423429126,0.0512086965952747,13.6003645727805,13.299364091040532,13.232066928601784,0.0167497967679232,0.0397615871468583,0.0450497257880363,-0.2500391126130354,254134400.0,0.7544984071420476,58.11219469488388,0.1379179090851661,0.2800742208645808,0.0543685743587456,0.087787737420669,0.4924334294652954,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203440923841808,1,BUY,1,0.3343178249418223,0.31540802678382135,0.35027414827435654
2021-04-07 00:00:00-04:00,13.847370651958226,14.209248400005173,13.67852811184965,14.109489440917969,251284000,0.0,0.0,0.0203440923841808,0.0240192914583456,0.0988014085872128,0.0820723308895376,13.770072862159658,13.423998760252443,13.297061188773352,0.0246488585903587,0.0510645667440923,0.0610983314742167,0.3105181909212282,264350400.0,0.950571665486415,60.70591574496838,0.2621187889597429,0.5307202881555231,0.0997589590872038,0.1688425401085762,0.4938925358793354,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0122672909910948,1,BUY,1,0.36240400598517947,0.2183646614946843,0.41923133252013633
2021-04-08 00:00:00-04:00,14.218479152641445,14.436703160504113,14.21473737048933,14.282574653625488,244416000,0.0,0.0,0.0122672909910948,0.0235566057568734,0.0725749428793998,0.1324054932123488,13.940906792648269,13.556087359232912,13.370062186169807,0.0245082953396832,0.053591222536477,0.0682504280645453,-0.0273316247751548,250278400.0,0.976576484426942,74.14809416841015,0.0640955009840436,0.2219657900147833,0.1541285068786244,0.0037417821521152,0.2887629709955517,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057972678951134,1,BUY,1,0.2990454936361468,0.2895210426466699,0.4114334637171836
2021-04-09 00:00:00-04:00,14.179821934797358,14.373355701924648,14.140916152427025,14.365374565124512,195172000,0.0,0.0,0.0057972678951134,0.0388487219036564,0.0425905731962104,0.1487606343691219,14.08239605014035,13.680593083216236,13.443789029055342,0.0200944863343295,0.050054955786119,0.0685510263570334,-0.2014761717727153,227657600.0,0.8573050054116357,73.82903063924326,0.1855526303271535,0.2324395494976237,0.0079811368001365,0.0389057823703336,0.7982833847690386,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561803421812396,1,BUY,1,0.337948488025758,0.2645604776552968,0.3974910343189454
2021-04-12 00:00:00-04:00,14.255387228365676,15.315581473479398,14.105248842136602,15.172426223754885,869324000,0.0,0.0,0.0561803421812396,0.0753348863038492,0.087327562663293,0.1845707046358098,14.445739441345196,13.910105874068336,13.571836228662717,0.0503045749482256,0.0907484357857983,0.11793466765476,3.45414301231734,350388000.0,2.4810324554493874,77.1164034536059,0.9170389953892092,1.210332631342796,0.1431552497245132,0.1501383862290737,0.7576751808895756,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0309358430044246,1,BUY,1,0.31171149879616,0.23373954297979002,0.4545489582240499
2021-04-13 00:00:00-04:00,15.194875288215687,15.66224890949764,15.089379482054582,15.64179801940918,676212000,0.0,0.0,0.0309358430044246,0.0951665507618171,0.1311547643308894,0.2109359495638696,14.844425634033191,14.176520050274622,13.725166731680972,0.0537152736679744,0.1033594961202183,0.1396435704714729,-0.2221404217529943,447281600.0,1.5118261068642216,81.9327242509086,0.4469227311934922,0.5728694274430577,0.0204508900884601,0.1054958061611053,0.7801476388577494,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256704614558056,-1,SELL,-1,0.4159924412092904,0.2890769612256607,0.29493059756504897
2021-04-14 00:00:00-04:00,15.587428630492008,15.682698986670523,15.190884408077046,15.24026584625244,385500000,0.0,0.0,-0.0256704614558056,0.0609027823925971,0.0801429711591961,0.1868626181853019,14.97637237143961,14.340173249655823,13.837396295723302,0.0176206539386055,0.062767205174332,0.101382479806748,-0.4299125126439637,474124800.0,0.8130770632542318,82.44240355970051,0.3471627842395683,0.4918145785934769,0.0952703561785153,0.0493814381753932,0.7058814426209303,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563104198302728,1,SELL,-1,0.378089316931852,0.25139812203032547,0.3705125610378225
2021-04-15 00:00:00-04:00,15.624842552773393,16.175266146038638,15.593916950022594,16.098451614379883,598480000,0.0,0.0,0.0563104198302728,0.0610334416505617,0.1271393292030476,0.2089414016370838,15.350398785753034,14.610677613459526,14.004881874883049,0.0487318172685604,0.1018278576997553,0.1494885682150258,0.5524773022049287,544937600.0,1.0982541854333414,87.42725147712875,0.4736090616064903,0.5813491960160437,0.0768145316587549,0.0309256027507984,0.8146722569706967,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139276500330263,-1,SELL,-1,0.37780981113822604,0.3626293524382614,0.25956083642351285
2021-04-16 00:00:00-04:00,16.014399292378307,16.126879184276163,15.82710088322032,15.874238014221191,335208000,0.0,0.0,-0.0139276500330263,0.0148601838819033,0.1050347446393649,0.1520988078152834,15.525011861909087,14.805071521269014,14.143352700019207,0.0224944209652383,0.0722162328912906,0.1223815421218784,-0.4399010827429488,572944800.0,0.5850615975570421,82.46783783186858,0.140161278157116,0.2997783010558432,0.1124798918978555,0.0471371310008716,0.4675497781642524,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346111180032616,-1,SELL,-1,0.4482772083385115,0.285779701919869,0.2659430897416196
2021-04-19 00:00:00-04:00,15.499143036450205,15.769491335621629,15.196372615942284,15.32481288909912,404420000,0.0,0.0,-0.0346111180032616,0.0055476094511481,0.0100436583508081,0.0982483092180999,15.458278870972434,14.885031731704414,14.230868269580682,-0.0086339483837322,0.0295451944827226,0.0768712490900367,0.2064747858046347,479964000.0,0.842604862031319,73.32105611501466,0.1743301473510854,0.5731187196793446,0.2703482991714239,0.1284402731568352,0.3041780722999622,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124009045610208,-1,SELL,-1,0.46493534625605376,0.17362488842713705,0.36143976531680927
2021-04-20 00:00:00-04:00,15.286405340640414,15.459737485806365,14.927022034727395,15.134771347045898,334132000,0.0,0.0,-0.0124009045610208,-0.0598616743037063,-0.0324148586840294,0.094488542495337,15.35044302966359,14.92345321098772,14.297824053096624,-0.0140498669778403,0.0141601366031416,0.058536689977522,-0.1737995153553236,411548000.0,0.8118907150563239,71.74051308900269,0.1516339935945154,0.5327154510789693,0.1733321451659506,0.2077493123185032,0.2846435058104544,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124741981043681,1,BUY,1,0.37033169284506956,0.1549666021381815,0.4747017050167491
2021-04-21 00:00:00-04:00,15.082396063863788,15.325560529414377,15.065936218178726,15.323565483093262,216776000,0.0,0.0,0.0124741981043681,-0.034689698531331,0.0054657600911407,0.0860467735036842,15.34148384747348,14.985008945157803,14.373804899763044,-0.0011679681416976,0.0225930154045625,0.0660757948193575,-0.3512264613984892,377803200.0,0.5737802114963558,70.11740570286456,0.2411694192294735,0.2596243112356511,0.0019950463211149,0.0164598456850626,0.9289169341717513,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.033218419082541,-1,SELL,-1,0.45465665858652204,0.3091479686323196,0.2361953727811585
2021-04-22 00:00:00-04:00,15.33802878904797,15.401376498326528,14.747950847034495,14.81454086303711,277788000,0.0,0.0,-0.033218419082541,-0.0332971129732342,-0.0797536795523815,0.0372458203309014,15.165836185994692,14.958783086370005,14.406452008153714,-0.023163597354559,-0.0096426442244706,0.0283268118099048,0.2814518212348231,313664800.0,0.8856205732999048,60.28621131119843,0.5234879260108602,0.6534256512920322,0.0633477092785579,0.066590016002614,0.8011438255840685,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.027945680014358,1,BUY,1,0.395432416720921,0.15997370287512513,0.44459388040395414
2021-04-23 00:00:00-04:00,14.898338879130646,15.298125392787847,14.864421191368388,15.228543281555176,227500000,0.0,0.0,0.027945680014358,0.0061957945950454,-0.0406756363415717,0.0600867532216125,15.18673855118152,15.000284654860032,14.467347658035305,0.0027527128509368,0.015216953007701,0.052614732258618,-0.1810301380909182,292123200.0,0.7787810074653434,62.08325157950314,0.3302044024245294,0.4337042014194594,0.0695821112326715,0.0339176877622584,0.7613585511595503,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0139370007486716,1,BUY,1,0.3833320930104031,0.2259868621773038,0.39068104481229354
2021-04-26 00:00:00-04:00,15.14848873726782,15.441781499599918,15.088632586087162,15.440783500671388,197796000,0.0,0.0,0.0139370007486716,0.0076495263264582,0.0075675058750479,0.0176871696694327,15.271420201011477,15.06805370806178,14.539454016749088,0.0110902127916494,0.0247364258072819,0.0619919759630582,-0.1305670329670329,250798400.0,0.7886653184390331,65.0399979801172,0.2922947634035679,0.3531489135127561,0.0009979989285291,0.059856151180659,0.8276813327729804,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0062184563056817,-1,SELL,-1,0.44100452118475014,0.3069911478423611,0.25200433097288855
2021-04-27 00:00:00-04:00,15.541042278183456,15.632821077622909,15.31758089482572,15.344765663146973,164572000,0.0,0.0,-0.0062184563056817,0.0357908358424252,0.0138749579551502,-0.0189896555302423,15.295868688389977,15.110624778074886,14.59910673129708,0.0031967438890286,0.0154951160862533,0.0510756545296963,-0.1679710408703917,216886400.0,0.7587935435324668,61.93322328727517,0.1962766150364832,0.3152401827971882,0.091778799439453,0.027184768321252,0.6226256224535912,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006826473309483,-1,SELL,-1,0.42546311486634014,0.3048909343138643,0.2696459508197957
2021-04-28 00:00:00-04:00,15.327554459461606,15.494901444335325,15.178912578480473,15.240015029907228,209416000,0.0,0.0,-0.006826473309483,0.0007533056931288,-0.0054524159718712,-1.645747834988498e-05,15.277250802229062,15.130530970664475,14.646581420083017,-0.0024373346228236,0.007235969408808,0.0405168682577705,0.2724886371922319,215414400.0,0.9721541363994236,59.37297565244005,0.0875394295543774,0.3159888658548517,0.1673469848737188,0.0611024514267555,0.2770332724146943,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031421159809499,0,HOLD,0,0.2952233623869905,0.4755334791719768,0.2292431584410329
2021-04-29 00:00:00-04:00,15.362969655538397,15.399381866881695,15.035259753448685,15.287900924682615,173196000,0.0,0.0,0.0031421159809499,-0.0099012188068128,0.0319523950166122,-0.0503496056088553,15.280800843046917,15.154741732821115,14.694086568571873,0.0004646406761417,0.0087866355104628,0.04041179105211,-0.1729571761469992,194496000.0,0.8904861796643633,59.09334191383319,0.0750687308557811,0.3641221134330106,0.0364122113432987,0.2526411712339307,0.2061636140360146,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205712526214049,-1,SELL,-1,0.4646841221049803,0.2784445625993164,0.2568713152957032
2021-04-30 00:00:00-04:00,15.138013828422483,15.328055084208671,14.960939898866016,14.97340965270996,201912000,0.0,0.0,-0.0205712526214049,-0.0242008264309234,-0.016753646368411,-0.056747817482906,15.178337112934596,15.126844489727093,14.714777167396916,-0.0135013116851913,-0.0101432150718103,0.0175763779750661,0.1658005958567172,189378400.0,1.0661828381695062,47.82731897023724,0.1646041757125242,0.3671151853426551,0.1900412557861877,0.0124697538439431,0.4483720158807577,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115093806299033,-1,SELL,-1,0.4332994777241019,0.318310775119968,0.2483897471559303
2021-05-03 00:00:00-04:00,15.088631852500344,15.210088982164338,14.75194375369951,14.801074981689451,203912000,0.0,0.0,-0.0115093806299033,-0.0288018120294759,-0.0414297965484796,-0.0341758109022143,15.052583069186216,15.076726103875147,14.721169598085254,-0.0167086330858137,-0.018283221455807,0.0054279235811936,0.0099053052815087,190601600.0,1.0698336215435758,40.18521078437049,0.2875568708108922,0.4581452284648275,0.1214571296639945,0.0491312279899407,0.6276544050768573,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327230218043083,-1,SELL,-1,0.43857659022085027,0.29027676162005883,0.2711466481590911
2021-05-04 00:00:00-04:00,14.602051586065674,14.60230084788898,13.976559484668442,14.316739082336426,405324000,0.0,0.0,-0.0327230218043083,-0.0635248649981914,-0.0669952610146094,-0.0540498594892311,14.807301740236287,14.95980502363842,14.69121178210386,-0.0331297805978277,-0.0429862515110235,-0.025489571951008,0.9877398093295148,238752000.0,1.6976779252110976,39.42303016707701,0.2853125037292479,0.6257413632205377,0.0002492618233063,0.3401795976679835,0.455959155809701,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074733271743381,1,BUY,1,0.35404978891866107,0.18044819809656545,0.4655020129847736
2021-05-05 00:00:00-04:00,14.673630127077862,14.777879613344718,14.352903386413088,14.42373275756836,292024000,0.0,0.0,0.0074733271743381,-0.0367102021443804,-0.0535617760702324,-0.0587221509587766,14.679445412680312,14.87733236731995,14.671398521027156,-0.0174197762873974,-0.0304893107549295,-0.0168808558436906,-0.2795294628494735,255273600.0,1.1439647499780627,26.83365634919315,0.2498973695095028,0.4249762269316299,0.1042494862668554,0.0708293711552716,0.5880267028435598,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044610093107948,0,HOLD,0,0.27796513605052225,0.4384016429757853,0.2836332209736929
2021-05-06 00:00:00-04:00,14.460393877260255,14.536211337658232,14.1838112261219,14.488077163696287,193380000,0.0,0.0,0.0044610093107948,-0.0211469652292402,-0.0523174348739399,-0.0220367072026755,14.615655996352306,14.817446951377848,14.65781916122487,-0.0087289159438248,-0.022228511346277,-0.0115803037042243,-0.3377941539051584,259310400.0,0.7457471817559188,29.937940476005625,0.0276832864360319,0.3524001115363315,0.0481341739619445,0.2765826511383551,0.0785564065667948,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199167974933929,1,BUY,1,0.3059913618184332,0.2964445558609833,0.3975640823205836
2021-05-07 00:00:00-04:00,14.772643170075382,14.9347518590091,14.636471034155644,14.776633262634276,229328000,0.0,0.0,0.0199167974933929,0.032122830321414,-0.013141722202202,-0.0296751968041654,14.669315085112965,14.811167922340374,14.666620205773716,0.0073158274192517,-0.0023316635046725,0.0075009140017993,0.1858930602957906,264793600.0,0.8660632281142747,41.41810145967267,0.0039900925588938,0.2982808248534567,0.158118596374825,0.1361721359197378,0.0133769663566343,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368951460793344,-1,SELL,-1,0.4807124106637716,0.22270078976307767,0.2965867995731509
2021-05-10 00:00:00-04:00,14.751692881602263,14.770397986562724,14.215735160013324,14.231447219848633,268904000,0.0,0.0,-0.0368951460793344,-0.0133311910967589,-0.0384855669298014,-0.0783209142703265,14.523359130024854,14.72198012195703,14.634385169779264,-0.0200994761310238,-0.0333197639206694,-0.0275336438979834,0.1725737807855996,277792000.0,0.9680048381522866,37.27338866434139,0.5202456617536306,0.5546628265494,0.0187051049604605,0.0157120598353088,0.9379493934903096,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028389531851829,0,HOLD,0,0.3111232140300801,0.4481739287323265,0.24070285723759388
2021-05-11 00:00:00-04:00,13.791757008652652,14.32023307283679,13.716937539621856,14.271849632263184,285584000,0.0,0.0,0.0028389531851829,-0.0149245154474272,-0.0031354521315978,-0.069920652712252,14.439522630770965,14.652729277388746,14.607530685518814,-0.0116120873795693,-0.0259937679810486,-0.0229799998700949,0.0620295718918275,253844000.0,1.125037424559966,34.536165020171566,0.4800926236105312,0.6032955332149346,0.0483834405736072,0.0748194690307961,0.7957834878241835,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382876340642528,-1,SELL,-1,0.400081742475894,0.2765645238104828,0.32335373371362347
2021-05-12 00:00:00-04:00,13.975810134601575,14.225957682648698,13.676283060419118,13.725414276123049,303408000,0.0,0.0,-0.0382876340642528,-0.0711406291153917,-0.0484145465797605,-0.099383153547546,14.201486512554991,14.510065431040177,14.542188729267275,-0.0335227045430115,-0.0540763347102892,-0.056165854284397,0.0624124600817972,256120800.0,1.1846285034249464,34.16035581293758,0.2503958584785266,0.5496746222295794,0.2501475480471224,0.0491312157039303,0.4555346897094791,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0067776578048852,-1,SELL,-1,0.4393701076889881,0.2249665741502652,0.3356633181607467
2021-05-13 00:00:00-04:00,14.000001715605295,14.046889574548674,13.42663390736031,13.6323881149292,285404000,0.0,0.0,-0.0067776578048852,-0.0420940397462827,-0.0590616021090254,-0.1082890854610758,14.01178704667973,14.375038151638488,14.474796091168155,-0.0270771265996677,-0.0516624741357391,-0.0581982620641513,-0.0593392395717977,274525600.0,1.0396261769394184,24.395975673160336,0.3676136006760959,0.6202556671883634,0.0468878589433785,0.2057542075688889,0.5926807607296823,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042278987267565,1,BUY,1,0.3324726101679009,0.19873469239572422,0.46879269743637497
2021-05-14 00:00:00-04:00,13.856600805253224,14.293547327705214,13.71544058063384,14.208751678466797,258616000,0.0,0.0,0.042278987267565,-0.0044211476033033,-0.0384310535474601,-0.0510677255200034,14.077441923942086,14.34945561730438,14.455089097634724,0.0093276715495723,-0.0098055245153623,-0.0170415704465103,-0.0938599318860282,280383200.0,0.922366247335789,32.30410841358827,0.3521508732135725,0.5781067470713737,0.0847956492384174,0.1411602246193837,0.6091450670616297,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0054413879737613,-1,SELL,-1,0.42118469630290245,0.2438984868061511,0.3349168168909468
2021-05-17 00:00:00-04:00,14.122956688705056,14.135177178231372,13.820187282100616,14.131436347961426,216980000,0.0,0.0,-0.0054413879737613,0.0295817717170621,-0.0070274561920674,-0.0452425674862428,14.095440065281869,14.315914191251617,14.431114819881143,0.0025537537326145,-0.0128862076725022,-0.020766134540546,-0.1609954527175425,269998400.0,0.8036343919075076,32.478601272516,0.0084796592563698,0.314989896130756,0.0037408302699457,0.3027694066044404,0.0269204166880636,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105714142065483,-1,SELL,-1,0.4986739405283305,0.21980887064777743,0.2815171888238922
2021-05-18 00:00:00-04:00,14.232693181267956,14.36961309097996,13.970325114807856,13.982047080993652,186256000,0.0,0.0,-0.0105714142065483,0.0256491352150936,-0.0203058859739103,-0.0233776699720473,14.057642403852462,14.264550020442698,14.397850542926516,-0.0053775249566807,-0.0198045461682413,-0.0288795512005882,-0.1415983039911512,250132800.0,0.7446284533655723,32.0652064747804,0.2506461002743041,0.3992879761721042,0.1369199097120041,0.0117219661857959,0.6277326522005479,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035675020371743,0,HOLD,0,0.24598776108920978,0.5679993908944609,0.18601284801632964
2021-05-19 00:00:00-04:00,13.53387813226448,14.045645075732622,13.510684411423444,14.031928062438965,344000000,0.0,0.0,0.0035675020371743,-0.0124446974673929,0.0223318422416678,-0.0271638903545137,14.04907095671463,14.22876202690366,14.370745174001511,-0.0012202155095153,-0.0138335270554475,-0.0235768644882459,0.846920367666008,258251200.0,1.3320364048647209,32.103831060353855,0.4980499301744849,0.5349606643091782,0.0137170132936574,0.0231937208410357,0.9310029005920316,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388710591323924,1,BUY,1,0.335262315246888,0.28007317618629235,0.38466450856681966
2021-05-20 00:00:00-04:00,14.26810895417662,14.648442606942425,14.23618631019407,14.577363967895508,321592000,0.0,0.0,0.0388710591323924,0.0315557179718968,0.0693184381928972,0.0061627780685038,14.225168627108255,14.28239309474856,14.386050269845514,0.024758605681207,0.0206527625440728,0.0132985562028102,-0.0651395348837209,265488800.0,1.2113204022165909,44.70527110201506,0.3092550137188876,0.4122562967483549,0.0710786390469166,0.0319226439825506,0.7501523109728504,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259537257398754,1,BUY,1,0.32766491510607965,0.2511394244427061,0.42119566045121426
